earner_id,city_id,date,trips_count,rides_distance_km,rides_duration_mins,rides_gross_fare,rides_net_earnings,rides_tips,orders_count,eats_distance_km,eats_duration_mins,eats_delivery_fee,eats_net_earnings,eats_tips,total_jobs,total_net_earnings,total_tips,week,estimated_active_hours,eph
E10064,1,2023-01-11,1,8.51,40,19.06,14.3,0.0,0,0.0,0,0.0,0.0,0.0,1,14.3,0.0,2023-W02,0.5,28.6
E10064,1,2023-01-13,1,2.99,19,7.0,5.25,0.0,0,0.0,0,0.0,0.0,0.0,1,5.25,0.0,2023-W02,0.5,10.5
E10064,1,2023-01-29,1,3.48,17,8.25,6.19,0.0,0,0.0,0,0.0,0.0,0.0,1,6.19,0.0,2023-W04,0.5,12.38
E10064,1,2023-02-04,1,5.49,37,12.58,9.44,0.0,0,0.0,0,0.0,0.0,0.0,1,9.44,0.0,2023-W05,0.5,18.88
E10064,1,2023-02-05,1,4.45,25,7.89,5.92,0.56,0,0.0,0,0.0,0.0,0.0,1,5.92,0.56,2023-W05,0.5,11.84
E10064,1,2023-02-07,1,11.71,26,20.5,15.38,0.0,0,0.0,0,0.0,0.0,0.0,1,15.38,0.0,2023-W06,0.5,30.76
E10064,1,2023-02-10,1,9.77,34,21.3,15.98,0.97,0,0.0,0,0.0,0.0,0.0,1,15.98,0.97,2023-W06,0.5,31.96
E10064,1,2023-02-16,1,3.77,29,9.65,7.24,0.0,0,0.0,0,0.0,0.0,0.0,1,7.24,0.0,2023-W07,0.5,14.48
E10064,1,2023-02-21,1,5.86,15,9.85,7.39,0.0,0,0.0,0,0.0,0.0,0.0,1,7.39,0.0,2023-W08,0.5,14.78
E10064,1,2023-02-22,1,3.98,9,7.0,5.25,0.0,0,0.0,0,0.0,0.0,0.0,1,5.25,0.0,2023-W08,0.5,10.5
E10064,1,2023-02-24,1,7.28,16,14.89,11.17,0.13,0,0.0,0,0.0,0.0,0.0,1,11.17,0.13,2023-W08,0.5,22.34
E10064,1,2023-03-02,1,7.24,25,12.93,9.7,0.0,0,0.0,0,0.0,0.0,0.0,1,9.7,0.0,2023-W09,0.5,19.4
E10064,1,2023-03-10,1,9.72,17,15.42,11.56,0.0,0,0.0,0,0.0,0.0,0.0,1,11.56,0.0,2023-W10,0.5,23.12
E10064,1,2023-03-17,1,10.48,33,20.35,15.26,0.0,0,0.0,0,0.0,0.0,0.0,1,15.26,0.0,2023-W11,0.5,30.52
E10064,1,2023-03-26,1,6.62,28,14.61,10.96,0.0,0,0.0,0,0.0,0.0,0.0,1,10.96,0.0,2023-W12,0.5,21.92
E10064,1,2023-04-22,1,3.21,11,8.23,6.17,0.06,0,0.0,0,0.0,0.0,0.0,1,6.17,0.06,2023-W16,0.5,12.34
E10064,1,2023-04-29,1,9.58,38,23.13,17.35,0.0,0,0.0,0,0.0,0.0,0.0,1,17.35,0.0,2023-W17,0.5,34.7
E10064,2,2023-02-06,1,1.2,28,3.02,2.26,0.89,0,0.0,0,0.0,0.0,0.0,1,2.26,0.89,2023-W06,0.5,4.52
E10064,4,2023-03-18,1,4.46,14,8.49,6.37,0.0,0,0.0,0,0.0,0.0,0.0,1,6.37,0.0,2023-W11,0.5,12.74
E10064,4,2023-03-29,1,6.5,13,11.76,8.82,0.0,0,0.0,0,0.0,0.0,0.0,1,8.82,0.0,2023-W13,0.5,17.64
E10064,5,2023-01-17,1,4.52,9,8.98,6.74,0.0,0,0.0,0,0.0,0.0,0.0,1,6.74,0.0,2023-W03,0.5,13.48
E10065,1,2023-04-16,1,3.98,28,6.44,4.83,0.0,0,0.0,0,0.0,0.0,0.0,1,4.83,0.0,2023-W15,0.5,9.66
E10065,2,2023-02-06,1,6.68,21,15.55,11.66,0.29,0,0.0,0,0.0,0.0,0.0,1,11.66,0.29,2023-W06,0.5,23.32
E10065,2,2023-03-22,1,2.08,25,3.85,2.89,2.58,0,0.0,0,0.0,0.0,0.0,1,2.89,2.58,2023-W12,0.5,5.78
E10065,4,2023-01-02,1,7.7,20,13.41,10.06,0.0,0,0.0,0,0.0,0.0,0.0,1,10.06,0.0,2023-W01,0.5,20.12
E10065,4,2023-01-16,1,9.34,10,21.27,15.95,0.84,0,0.0,0,0.0,0.0,0.0,1,15.95,0.84,2023-W03,0.5,31.9
E10065,4,2023-01-18,1,1.2,13,2.72,2.04,0.0,0,0.0,0,0.0,0.0,0.0,1,2.04,0.0,2023-W03,0.5,4.08
E10065,4,2023-01-20,1,5.99,20,9.29,6.97,0.0,0,0.0,0,0.0,0.0,0.0,1,6.97,0.0,2023-W03,0.5,13.94
E10065,4,2023-01-25,1,9.56,31,15.81,11.86,1.07,0,0.0,0,0.0,0.0,0.0,1,11.86,1.07,2023-W04,0.5,23.72
E10065,4,2023-01-29,1,3.31,23,6.56,4.92,0.0,0,0.0,0,0.0,0.0,0.0,1,4.92,0.0,2023-W04,0.5,9.84
E10065,4,2023-01-31,1,4.09,24,7.29,5.47,5.4,0,0.0,0,0.0,0.0,0.0,1,5.47,5.4,2023-W05,0.5,10.94
E10065,4,2023-02-10,2,7.81,57,16.05,12.04,0.2,0,0.0,0,0.0,0.0,0.0,2,12.04,0.2,2023-W06,1.0,12.04
E10065,4,2023-02-19,1,8.71,29,14.01,10.51,0.0,0,0.0,0,0.0,0.0,0.0,1,10.51,0.0,2023-W07,0.5,21.02
E10065,4,2023-03-09,1,5.35,36,9.7,7.28,0.0,0,0.0,0,0.0,0.0,0.0,1,7.28,0.0,2023-W10,0.5,14.56
E10065,4,2023-03-16,1,4.77,14,8.27,6.2,0.0,0,0.0,0,0.0,0.0,0.0,1,6.2,0.0,2023-W11,0.5,12.4
E10065,4,2023-03-18,1,2.96,18,5.66,4.24,0.0,0,0.0,0,0.0,0.0,0.0,1,4.24,0.0,2023-W11,0.5,8.48
E10065,4,2023-03-20,1,8.34,32,17.95,13.46,0.0,0,0.0,0,0.0,0.0,0.0,1,13.46,0.0,2023-W12,0.5,26.92
E10065,4,2023-03-21,1,8.51,20,16.38,12.28,0.0,0,0.0,0,0.0,0.0,0.0,1,12.28,0.0,2023-W12,0.5,24.56
E10065,4,2023-04-15,1,5.29,28,11.22,8.42,0.0,0,0.0,0,0.0,0.0,0.0,1,8.42,0.0,2023-W15,0.5,16.84
E10065,4,2023-04-16,1,6.03,15,11.22,8.42,0.08,0,0.0,0,0.0,0.0,0.0,1,8.42,0.08,2023-W15,0.5,16.84
E10065,4,2023-04-20,1,10.88,33,39.26,29.44,0.0,0,0.0,0,0.0,0.0,0.0,1,29.44,0.0,2023-W16,0.5,58.88
E10065,4,2023-04-29,1,4.52,37,9.12,6.84,0.0,0,0.0,0,0.0,0.0,0.0,1,6.84,0.0,2023-W17,0.5,13.68
E10065,5,2023-03-29,1,4.58,25,9.06,6.8,0.0,0,0.0,0,0.0,0.0,0.0,1,6.8,0.0,2023-W13,0.5,13.6
E10066,1,2023-01-06,1,2.77,17,6.83,5.12,0.0,0,0.0,0,0.0,0.0,0.0,1,5.12,0.0,2023-W01,0.5,10.24
E10066,3,2023-01-09,2,14.47,65,25.46,19.1,0.0,0,0.0,0,0.0,0.0,0.0,2,19.1,0.0,2023-W02,1.0,19.1
E10066,3,2023-02-03,1,11.88,12,21.86,16.4,0.0,0,0.0,0,0.0,0.0,0.0,1,16.4,0.0,2023-W05,0.5,32.8
E10066,3,2023-02-15,1,7.23,29,12.84,9.63,0.0,0,0.0,0,0.0,0.0,0.0,1,9.63,0.0,2023-W07,0.5,19.26
E10066,3,2023-04-19,1,4.91,40,9.84,7.38,0.0,0,0.0,0,0.0,0.0,0.0,1,7.38,0.0,2023-W16,0.5,14.76
E10066,3,2023-04-30,1,5.3,34,10.43,7.82,0.0,0,0.0,0,0.0,0.0,0.0,1,7.82,0.0,2023-W17,0.5,15.64
E10066,5,2023-01-01,1,2.83,39,7.43,5.57,0.0,0,0.0,0,0.0,0.0,0.0,1,5.57,0.0,2022-W52,0.5,11.14
E10066,5,2023-02-24,1,4.5,30,10.93,8.2,1.06,0,0.0,0,0.0,0.0,0.0,1,8.2,1.06,2023-W08,0.5,16.4
E10067,1,2023-02-04,1,11.27,30,18.78,14.08,0.0,0,0.0,0,0.0,0.0,0.0,1,14.08,0.0,2023-W05,0.5,28.16
E10067,1,2023-02-11,1,4.78,24,9.14,6.86,0.0,0,0.0,0,0.0,0.0,0.0,1,6.86,0.0,2023-W06,0.5,13.72
E10067,1,2023-03-03,1,9.63,18,16.13,12.1,0.0,0,0.0,0,0.0,0.0,0.0,1,12.1,0.0,2023-W09,0.5,24.2
E10067,1,2023-04-29,1,4.12,7,6.3,4.72,0.0,0,0.0,0,0.0,0.0,0.0,1,4.72,0.0,2023-W17,0.5,9.44
E10067,2,2023-02-03,1,7.87,8,13.43,10.07,0.43,0,0.0,0,0.0,0.0,0.0,1,10.07,0.43,2023-W05,0.5,20.14
E10067,5,2023-01-05,1,6.88,8,13.7,10.28,0.0,0,0.0,0,0.0,0.0,0.0,1,10.28,0.0,2023-W01,0.5,20.56
E10067,5,2023-01-18,1,7.25,11,12.12,9.09,0.15,0,0.0,0,0.0,0.0,0.0,1,9.09,0.15,2023-W03,0.5,18.18
E10067,5,2023-01-19,1,6.59,32,16.14,12.1,0.92,0,0.0,0,0.0,0.0,0.0,1,12.1,0.92,2023-W03,0.5,24.2
E10067,5,2023-01-22,1,1.2,22,3.14,2.36,0.0,0,0.0,0,0.0,0.0,0.0,1,2.36,0.0,2023-W03,0.5,4.72
E10067,5,2023-01-30,1,6.02,37,9.91,7.43,0.42,0,0.0,0,0.0,0.0,0.0,1,7.43,0.42,2023-W05,0.5,14.86
E10067,5,2023-02-08,1,6.47,37,11.98,8.98,0.0,0,0.0,0,0.0,0.0,0.0,1,8.98,0.0,2023-W06,0.5,17.96
E10067,5,2023-02-10,1,2.51,7,4.74,3.56,1.75,0,0.0,0,0.0,0.0,0.0,1,3.56,1.75,2023-W06,0.5,7.12
E10067,5,2023-02-16,1,4.37,41,7.46,5.6,0.0,0,0.0,0,0.0,0.0,0.0,1,5.6,0.0,2023-W07,0.5,11.2
E10067,5,2023-03-03,1,3.55,34,8.46,6.34,0.0,0,0.0,0,0.0,0.0,0.0,1,6.34,0.0,2023-W09,0.5,12.68
E10067,5,2023-03-11,2,12.26,30,24.78,18.58,5.31,0,0.0,0,0.0,0.0,0.0,2,18.58,5.31,2023-W10,1.0,18.58
E10067,5,2023-03-21,1,2.31,31,4.7,3.52,0.0,0,0.0,0,0.0,0.0,0.0,1,3.52,0.0,2023-W12,0.5,7.04
E10067,5,2023-03-25,1,5.9,19,12.04,9.03,0.0,0,0.0,0,0.0,0.0,0.0,1,9.03,0.0,2023-W12,0.5,18.06
E10067,5,2023-03-28,1,4.42,31,7.64,5.73,0.0,0,0.0,0,0.0,0.0,0.0,1,5.73,0.0,2023-W13,0.5,11.46
E10067,5,2023-04-08,1,8.35,26,16.29,12.22,0.0,0,0.0,0,0.0,0.0,0.0,1,12.22,0.0,2023-W14,0.5,24.44
E10067,5,2023-04-27,1,7.57,36,13.55,10.16,0.0,0,0.0,0,0.0,0.0,0.0,1,10.16,0.0,2023-W17,0.5,20.32
E10068,3,2023-01-15,1,8.77,37,18.04,13.53,0.0,0,0.0,0,0.0,0.0,0.0,1,13.53,0.0,2023-W02,0.5,27.06
E10068,3,2023-03-02,1,7.78,41,16.76,12.57,0.0,0,0.0,0,0.0,0.0,0.0,1,12.57,0.0,2023-W09,0.5,25.14
E10068,3,2023-04-08,1,2.95,37,6.49,4.87,0.0,0,0.0,0,0.0,0.0,0.0,1,4.87,0.0,2023-W14,0.5,9.74
E10068,4,2023-01-02,1,3.95,38,8.04,6.03,0.0,0,0.0,0,0.0,0.0,0.0,1,6.03,0.0,2023-W01,0.5,12.06
E10068,4,2023-01-05,2,8.4,22,19.44,14.58,0.74,0,0.0,0,0.0,0.0,0.0,2,14.58,0.74,2023-W01,1.0,14.58
E10068,4,2023-01-08,1,8.94,31,30.33,22.75,0.6,0,0.0,0,0.0,0.0,0.0,1,22.75,0.6,2023-W01,0.5,45.5
E10068,4,2023-01-18,1,4.03,31,8.96,6.72,0.0,0,0.0,0,0.0,0.0,0.0,1,6.72,0.0,2023-W03,0.5,13.44
E10068,4,2023-01-23,1,10.53,31,21.13,15.85,0.0,0,0.0,0,0.0,0.0,0.0,1,15.85,0.0,2023-W04,0.5,31.7
E10068,4,2023-02-02,1,5.92,28,11.67,8.75,0.0,0,0.0,0,0.0,0.0,0.0,1,8.75,0.0,2023-W05,0.5,17.5
E10068,4,2023-03-17,2,15.82,53,30.38,22.78,0.0,0,0.0,0,0.0,0.0,0.0,2,22.78,0.0,2023-W11,1.0,22.78
E10068,4,2023-04-08,1,2.38,10,6.48,4.86,0.0,0,0.0,0,0.0,0.0,0.0,1,4.86,0.0,2023-W14,0.5,9.72
E10068,4,2023-04-11,1,8.02,24,18.75,14.06,1.84,0,0.0,0,0.0,0.0,0.0,1,14.06,1.84,2023-W15,0.5,28.12
E10068,4,2023-04-14,1,6.87,10,22.53,16.9,0.0,0,0.0,0,0.0,0.0,0.0,1,16.9,0.0,2023-W15,0.5,33.8
E10068,4,2023-04-17,1,4.6,13,8.54,6.41,0.0,0,0.0,0,0.0,0.0,0.0,1,6.41,0.0,2023-W16,0.5,12.82
E10068,4,2023-04-19,1,4.6,33,9.87,7.4,0.0,0,0.0,0,0.0,0.0,0.0,1,7.4,0.0,2023-W16,0.5,14.8
E10068,4,2023-04-23,1,8.82,13,19.63,14.72,0.78,0,0.0,0,0.0,0.0,0.0,1,14.72,0.78,2023-W16,0.5,29.44
E10068,4,2023-04-30,1,6.59,40,11.82,8.86,0.0,0,0.0,0,0.0,0.0,0.0,1,8.86,0.0,2023-W17,0.5,17.72
E10069,4,2023-01-14,1,4.2,26,8.21,6.16,0.0,0,0.0,0,0.0,0.0,0.0,1,6.16,0.0,2023-W02,0.5,12.32
E10069,4,2023-01-16,2,16.12,29,32.06,24.04,0.0,0,0.0,0,0.0,0.0,0.0,2,24.04,0.0,2023-W03,1.0,24.04
E10069,4,2023-01-26,1,8.84,28,16.22,12.16,0.17,0,0.0,0,0.0,0.0,0.0,1,12.16,0.17,2023-W04,0.5,24.32
E10069,4,2023-01-30,1,6.11,15,12.57,9.43,0.0,0,0.0,0,0.0,0.0,0.0,1,9.43,0.0,2023-W05,0.5,18.86
E10069,4,2023-01-31,1,7.36,7,13.88,10.41,0.0,0,0.0,0,0.0,0.0,0.0,1,10.41,0.0,2023-W05,0.5,20.82
E10069,4,2023-02-09,1,6.35,11,11.15,8.36,0.2,0,0.0,0,0.0,0.0,0.0,1,8.36,0.2,2023-W06,0.5,16.72
E10069,4,2023-03-08,1,7.89,25,14.72,11.04,3.07,0,0.0,0,0.0,0.0,0.0,1,11.04,3.07,2023-W10,0.5,22.08
E10069,4,2023-03-17,1,9.37,12,16.6,12.45,0.0,0,0.0,0,0.0,0.0,0.0,1,12.45,0.0,2023-W11,0.5,24.9
E10069,4,2023-04-02,1,4.85,33,9.2,6.9,0.0,0,0.0,0,0.0,0.0,0.0,1,6.9,0.0,2023-W13,0.5,13.8
E10069,4,2023-04-04,1,5.22,22,11.88,8.91,0.0,0,0.0,0,0.0,0.0,0.0,1,8.91,0.0,2023-W14,0.5,17.82
E10069,4,2023-04-17,1,3.23,13,8.67,6.5,0.0,0,0.0,0,0.0,0.0,0.0,1,6.5,0.0,2023-W16,0.5,13.0
E10069,4,2023-04-21,1,6.22,39,10.47,7.85,0.0,0,0.0,0,0.0,0.0,0.0,1,7.85,0.0,2023-W16,0.5,15.7
E10070,3,2023-01-16,1,2.7,38,5.89,4.42,0.0,0,0.0,0,0.0,0.0,0.0,1,4.42,0.0,2023-W03,0.5,8.84
E10070,3,2023-01-30,1,5.13,17,11.57,8.68,0.0,0,0.0,0,0.0,0.0,0.0,1,8.68,0.0,2023-W05,0.5,17.36
E10070,4,2023-01-03,1,6.69,19,13.85,10.39,0.0,0,0.0,0,0.0,0.0,0.0,1,10.39,0.0,2023-W01,0.5,20.78
E10070,4,2023-01-09,2,10.56,48,20.56,15.42,0.0,0,0.0,0,0.0,0.0,0.0,2,15.42,0.0,2023-W02,1.0,15.42
E10070,4,2023-01-15,1,7.12,41,10.6,7.95,0.0,0,0.0,0,0.0,0.0,0.0,1,7.95,0.0,2023-W02,0.5,15.9
E10070,4,2023-02-08,1,2.8,38,6.11,4.58,0.09,0,0.0,0,0.0,0.0,0.0,1,4.58,0.09,2023-W06,0.5,9.16
E10070,4,2023-02-13,1,9.33,28,15.86,11.9,0.0,0,0.0,0,0.0,0.0,0.0,1,11.9,0.0,2023-W07,0.5,23.8
E10070,4,2023-02-15,1,5.01,14,9.69,7.27,0.0,0,0.0,0,0.0,0.0,0.0,1,7.27,0.0,2023-W07,0.5,14.54
E10070,4,2023-02-24,1,6.14,24,11.9,8.92,0.0,0,0.0,0,0.0,0.0,0.0,1,8.92,0.0,2023-W08,0.5,17.84
E10070,4,2023-03-03,1,1.2,26,3.4,2.55,0.0,0,0.0,0,0.0,0.0,0.0,1,2.55,0.0,2023-W09,0.5,5.1
E10070,4,2023-03-09,1,1.2,9,2.84,2.13,0.0,0,0.0,0,0.0,0.0,0.0,1,2.13,0.0,2023-W10,0.5,4.26
E10070,4,2023-03-19,1,5.77,9,11.59,8.69,0.0,0,0.0,0,0.0,0.0,0.0,1,8.69,0.0,2023-W11,0.5,17.38
E10070,4,2023-03-22,1,8.22,26,17.6,13.2,0.0,0,0.0,0,0.0,0.0,0.0,1,13.2,0.0,2023-W12,0.5,26.4
E10070,4,2023-04-20,1,8.36,28,17.5,13.12,0.0,0,0.0,0,0.0,0.0,0.0,1,13.12,0.0,2023-W16,0.5,26.24
E10070,4,2023-04-26,1,7.07,10,12.12,9.09,0.0,0,0.0,0,0.0,0.0,0.0,1,9.09,0.0,2023-W17,0.5,18.18
E10070,4,2023-04-27,1,8.53,21,12.28,9.21,0.0,0,0.0,0,0.0,0.0,0.0,1,9.21,0.0,2023-W17,0.5,18.42
E10070,4,2023-04-28,1,7.36,22,10.58,7.94,0.0,0,0.0,0,0.0,0.0,0.0,1,7.94,0.0,2023-W17,0.5,15.88
E10071,1,2023-02-11,1,6.58,39,11.19,8.39,0.0,0,0.0,0,0.0,0.0,0.0,1,8.39,0.0,2023-W06,0.5,16.78
E10071,3,2023-03-20,1,5.92,32,12.05,9.04,0.0,0,0.0,0,0.0,0.0,0.0,1,9.04,0.0,2023-W12,0.5,18.08
E10071,4,2023-01-08,1,7.4,28,12.78,9.58,0.0,0,0.0,0,0.0,0.0,0.0,1,9.58,0.0,2023-W01,0.5,19.16
E10071,4,2023-01-18,1,6.81,29,11.84,8.88,1.73,0,0.0,0,0.0,0.0,0.0,1,8.88,1.73,2023-W03,0.5,17.76
E10071,4,2023-01-30,1,10.24,18,18.51,13.88,0.0,0,0.0,0,0.0,0.0,0.0,1,13.88,0.0,2023-W05,0.5,27.76
E10071,4,2023-02-01,1,6.69,37,21.1,15.82,0.0,0,0.0,0,0.0,0.0,0.0,1,15.82,0.0,2023-W05,0.5,31.64
E10071,4,2023-02-14,1,4.55,29,9.53,7.15,0.0,0,0.0,0,0.0,0.0,0.0,1,7.15,0.0,2023-W07,0.5,14.3
E10071,4,2023-02-25,1,12.0,8,25.08,18.81,0.0,0,0.0,0,0.0,0.0,0.0,1,18.81,0.0,2023-W08,0.5,37.62
E10071,4,2023-03-01,1,8.72,29,14.4,10.8,0.24,0,0.0,0,0.0,0.0,0.0,1,10.8,0.24,2023-W09,0.5,21.6
E10071,4,2023-03-17,1,6.18,27,20.37,15.28,1.79,0,0.0,0,0.0,0.0,0.0,1,15.28,1.79,2023-W11,0.5,30.56
E10071,4,2023-03-18,1,9.37,27,17.29,12.97,0.0,0,0.0,0,0.0,0.0,0.0,1,12.97,0.0,2023-W11,0.5,25.94
E10071,4,2023-03-19,1,10.6,23,15.14,11.36,0.0,0,0.0,0,0.0,0.0,0.0,1,11.36,0.0,2023-W11,0.5,22.72
E10071,4,2023-03-27,1,1.33,9,2.75,2.06,0.0,0,0.0,0,0.0,0.0,0.0,1,2.06,0.0,2023-W13,0.5,4.12
E10071,4,2023-04-15,1,6.18,11,11.64,8.73,0.0,0,0.0,0,0.0,0.0,0.0,1,8.73,0.0,2023-W15,0.5,17.46
E10072,1,2023-01-04,1,4.3,30,9.34,7.0,0.0,0,0.0,0,0.0,0.0,0.0,1,7.0,0.0,2023-W01,0.5,14.0
E10072,1,2023-02-17,1,4.2,34,6.2,4.65,0.0,0,0.0,0,0.0,0.0,0.0,1,4.65,0.0,2023-W07,0.5,9.3
E10072,2,2023-01-11,1,5.61,33,11.53,8.65,0.0,0,0.0,0,0.0,0.0,0.0,1,8.65,0.0,2023-W02,0.5,17.3
E10072,2,2023-01-13,1,9.05,38,19.92,14.94,0.0,0,0.0,0,0.0,0.0,0.0,1,14.94,0.0,2023-W02,0.5,29.88
E10072,2,2023-01-16,1,7.82,20,13.7,10.28,0.0,0,0.0,0,0.0,0.0,0.0,1,10.28,0.0,2023-W03,0.5,20.56
E10072,2,2023-01-24,1,9.67,36,15.3,11.48,0.0,0,0.0,0,0.0,0.0,0.0,1,11.48,0.0,2023-W04,0.5,22.96
E10072,2,2023-01-30,2,10.82,43,21.22,15.91,0.0,0,0.0,0,0.0,0.0,0.0,2,15.91,0.0,2023-W05,1.0,15.91
E10072,2,2023-02-21,1,7.99,37,16.12,12.09,0.74,0,0.0,0,0.0,0.0,0.0,1,12.09,0.74,2023-W08,0.5,24.18
E10072,2,2023-02-23,2,10.63,44,27.88,20.91,0.0,0,0.0,0,0.0,0.0,0.0,2,20.91,0.0,2023-W08,1.0,20.91
E10072,2,2023-03-16,1,6.31,23,11.3,8.48,0.84,0,0.0,0,0.0,0.0,0.0,1,8.48,0.84,2023-W11,0.5,16.96
E10072,2,2023-03-21,1,5.41,24,10.23,7.67,0.0,0,0.0,0,0.0,0.0,0.0,1,7.67,0.0,2023-W12,0.5,15.34
E10072,2,2023-04-02,1,5.33,19,11.09,8.32,0.0,0,0.0,0,0.0,0.0,0.0,1,8.32,0.0,2023-W13,0.5,16.64
E10072,2,2023-04-03,1,1.2,28,2.62,1.96,0.0,0,0.0,0,0.0,0.0,0.0,1,1.96,0.0,2023-W14,0.5,3.92
E10072,2,2023-04-05,2,7.199999999999999,31,12.15,9.11,0.0,0,0.0,0,0.0,0.0,0.0,2,9.11,0.0,2023-W14,1.0,9.11
E10072,2,2023-04-14,1,1.2,17,2.65,1.99,0.0,0,0.0,0,0.0,0.0,0.0,1,1.99,0.0,2023-W15,0.5,3.98
E10072,2,2023-04-18,1,5.4,18,11.23,8.42,0.0,0,0.0,0,0.0,0.0,0.0,1,8.42,0.0,2023-W16,0.5,16.84
E10072,2,2023-04-25,1,4.05,16,7.33,5.5,0.0,0,0.0,0,0.0,0.0,0.0,1,5.5,0.0,2023-W17,0.5,11.0
E10072,2,2023-04-29,1,3.07,22,6.38,4.78,0.0,0,0.0,0,0.0,0.0,0.0,1,4.78,0.0,2023-W17,0.5,9.56
E10072,3,2023-03-04,1,6.83,22,13.64,10.23,0.0,0,0.0,0,0.0,0.0,0.0,1,10.23,0.0,2023-W09,0.5,20.46
E10072,3,2023-04-16,1,2.39,31,9.5,7.12,4.36,0,0.0,0,0.0,0.0,0.0,1,7.12,4.36,2023-W15,0.5,14.24
E10073,1,2023-01-11,1,9.91,11,19.7,14.78,0.0,0,0.0,0,0.0,0.0,0.0,1,14.78,0.0,2023-W02,0.5,29.56
E10073,1,2023-02-03,1,9.3,41,15.62,11.72,0.0,0,0.0,0,0.0,0.0,0.0,1,11.72,0.0,2023-W05,0.5,23.44
E10073,1,2023-02-04,1,6.49,27,10.02,7.52,0.0,0,0.0,0,0.0,0.0,0.0,1,7.52,0.0,2023-W05,0.5,15.04
E10073,1,2023-03-11,1,9.42,18,16.26,12.19,0.0,0,0.0,0,0.0,0.0,0.0,1,12.19,0.0,2023-W10,0.5,24.38
E10073,1,2023-03-26,1,7.54,12,13.64,10.23,0.0,0,0.0,0,0.0,0.0,0.0,1,10.23,0.0,2023-W12,0.5,20.46
E10073,1,2023-04-16,1,9.01,18,14.12,10.59,0.0,0,0.0,0,0.0,0.0,0.0,1,10.59,0.0,2023-W15,0.5,21.18
E10073,1,2023-04-18,1,5.98,33,11.45,8.59,0.0,0,0.0,0,0.0,0.0,0.0,1,8.59,0.0,2023-W16,0.5,17.18
E10073,1,2023-04-24,1,5.43,31,10.02,7.52,0.0,0,0.0,0,0.0,0.0,0.0,1,7.52,0.0,2023-W17,0.5,15.04
E10073,1,2023-04-26,1,1.2,16,4.3,3.22,0.0,0,0.0,0,0.0,0.0,0.0,1,3.22,0.0,2023-W17,0.5,6.44
E10073,2,2023-03-24,1,11.27,36,18.72,14.04,0.0,0,0.0,0,0.0,0.0,0.0,1,14.04,0.0,2023-W12,0.5,28.08
E10073,3,2023-04-02,1,8.64,27,16.92,12.69,1.42,0,0.0,0,0.0,0.0,0.0,1,12.69,1.42,2023-W13,0.5,25.38
E10074,1,2023-01-03,1,4.31,14,8.51,6.38,0.0,0,0.0,0,0.0,0.0,0.0,1,6.38,0.0,2023-W01,0.5,12.76
E10074,1,2023-01-04,1,4.19,9,9.42,7.06,0.0,0,0.0,0,0.0,0.0,0.0,1,7.06,0.0,2023-W01,0.5,14.12
E10074,1,2023-01-18,1,7.91,22,14.57,10.93,0.0,0,0.0,0,0.0,0.0,0.0,1,10.93,0.0,2023-W03,0.5,21.86
E10074,1,2023-01-26,1,8.17,42,15.01,11.26,0.0,0,0.0,0,0.0,0.0,0.0,1,11.26,0.0,2023-W04,0.5,22.52
E10074,1,2023-01-30,1,9.46,39,15.47,11.6,0.0,0,0.0,0,0.0,0.0,0.0,1,11.6,0.0,2023-W05,0.5,23.2
E10074,1,2023-02-01,2,7.91,32,13.68,10.26,0.0,0,0.0,0,0.0,0.0,0.0,2,10.26,0.0,2023-W05,1.0,10.26
E10074,1,2023-02-03,1,8.68,15,18.98,14.24,0.0,0,0.0,0,0.0,0.0,0.0,1,14.24,0.0,2023-W05,0.5,28.48
E10074,1,2023-02-07,1,12.64,21,27.38,20.54,0.0,0,0.0,0,0.0,0.0,0.0,1,20.54,0.0,2023-W06,0.5,41.08
E10074,1,2023-02-09,1,6.82,16,10.11,7.58,0.0,0,0.0,0,0.0,0.0,0.0,1,7.58,0.0,2023-W06,0.5,15.16
E10074,1,2023-02-17,1,6.75,38,11.49,8.62,0.0,0,0.0,0,0.0,0.0,0.0,1,8.62,0.0,2023-W07,0.5,17.24
E10074,1,2023-02-19,1,1.68,9,4.23,3.17,1.24,0,0.0,0,0.0,0.0,0.0,1,3.17,1.24,2023-W07,0.5,6.34
E10074,1,2023-02-26,2,10.45,16,17.99,13.5,0.0,0,0.0,0,0.0,0.0,0.0,2,13.5,0.0,2023-W08,1.0,13.5
E10074,1,2023-03-09,1,4.02,16,7.39,5.54,0.0,0,0.0,0,0.0,0.0,0.0,1,5.54,0.0,2023-W10,0.5,11.08
E10074,1,2023-03-19,1,6.78,21,15.2,11.4,0.0,0,0.0,0,0.0,0.0,0.0,1,11.4,0.0,2023-W11,0.5,22.8
E10074,1,2023-03-21,2,12.5,57,21.74,16.31,0.0,0,0.0,0,0.0,0.0,0.0,2,16.31,0.0,2023-W12,1.0,16.31
E10074,1,2023-03-30,1,7.85,28,13.75,10.31,0.0,0,0.0,0,0.0,0.0,0.0,1,10.31,0.0,2023-W13,0.5,20.62
E10074,1,2023-04-25,1,1.54,35,3.43,2.57,0.0,0,0.0,0,0.0,0.0,0.0,1,2.57,0.0,2023-W17,0.5,5.14
